 #Opacity coefficient HI (G2V)
 # 1/Lambda [mu m^-1]              k_bf [cm^2]               k_ff [cm^2]
  0.11950286806883365        5.6582419673787718E-026   3.6720054477490896E-022
  0.11948858883976581        5.6602531533263515E-026   3.6733166523824115E-022
  0.11947431302270012        5.6622648127538434E-026   3.6746281686810201E-022
  0.11946004061641381        5.6642769457156911E-026   3.6759399966818080E-022
  0.11944577161968466        5.6662895522663302E-026   3.6772521364216774E-022
  0.11943150603129106        5.6683026324601994E-026   3.6785645879375245E-022
  0.11941724385001194        5.6703161863517366E-026   3.6798773512662459E-022
  0.11940298507462686        5.6723302139953808E-026   3.6811904264447412E-022
  0.11938872970391595        5.6743447154455674E-026   3.6825038135099073E-022
  0.11937447773665991        5.6763596907567330E-026   3.6838175124986417E-022
  0.11936022917164001        5.6783751399833144E-026   3.6851315234478434E-022
  0.11934598400763814        5.6803910631797481E-026   3.6864458463944076E-022
  0.11933174224343675        5.6824074604004685E-026   3.6877604813752353E-022
  0.11931750387781888        5.6844243316999122E-026   3.6890754284272225E-022
  0.11930326890956812        5.6864416771325112E-026   3.6903906875872661E-022
  0.11928903733746869        5.6884594967527023E-026   3.6917062588922639E-022
  0.11927480916030535        5.6904777906149174E-026   3.6930221423791147E-022
  0.11926058437686345        5.6924965587735921E-026   3.6943383380847149E-022
  0.11924636298592893        5.6945158012831583E-026   3.6956548460459618E-022
  0.11923214498628830        5.6965355181980482E-026   3.6969716662997538E-022
  0.11921793037672866        5.6985557095726960E-026   3.6982887988829891E-022
  0.11920371915603767        5.7005763754615328E-026   3.6996062438325623E-022
  0.11918951132300358        5.7025975159189881E-026   3.7009240011853744E-022
  0.11917530687641521        5.7046191309994965E-026   3.7022420709783197E-022
  0.11916110581506197        5.7066412207574864E-026   3.7035604532482949E-022
  0.11914690813773382        5.7086637852473887E-026   3.7048791480322011E-022
  0.11913271384322136        5.7106868245236356E-026   3.7061981553669335E-022
  0.11911852293031566        5.7127103386406522E-026   3.7075174752893883E-022
  0.11910433539780849        5.7147343276528705E-026   3.7088371078364654E-022
  0.11909015124449208        5.7167587916147202E-026   3.7101570530450596E-022
  0.11907597046915933        5.7187837305806266E-026   3.7114773109520684E-022
  0.11906179307060365        5.7208091446050205E-026   3.7127978815943896E-022
  0.11904761904761904        5.7228350337423283E-026   3.7141187650089210E-022
  0.11903344839900012        5.7248613980469773E-026   3.7154399612325581E-022
  0.11901928112354201        5.7268882375733940E-026   3.7167614703021997E-022
  0.11900511722004047        5.7289155523760057E-026   3.7180832922547412E-022
  0.11899095668729176        5.7309433425092387E-026   3.7194054271270800E-022
  0.11897679952409281        5.7329716080275183E-026   3.7207278749561139E-022
  0.11896264572924102        5.7350003489852684E-026   3.7220506357787394E-022
  0.11894849530153444        5.7370295654369165E-026   3.7233737096318542E-022
  0.11893434823977164        5.7390592574368831E-026   3.7246970965523520E-022
  0.11892020454275182        5.7410894250395958E-026   3.7260207965771343E-022
  0.11890606420927467        5.7431200682994773E-026   3.7273448097430944E-022
  0.11889192723814053        5.7451511872709505E-026   3.7286691360871313E-022
  0.11887779362815026        5.7471827820084383E-026   3.7299937756461406E-022
  0.11886366337810532        5.7492148525663648E-026   3.7313187284570183E-022
  0.11884953648680770        5.7512473989991481E-026   3.7326439945566635E-022
  0.11883541295306001        5.7532804213612146E-026   3.7339695739819713E-022
  0.11882129277566540        5.7553139197069837E-026   3.7352954667698386E-022
  0.11880717595342759        5.7573478940908760E-026   3.7366216729571618E-022
  0.11879306248515087        5.7593823445673109E-026   3.7379481925808386E-022
  0.11877895236964010        5.7614172711907123E-026   3.7392750256777647E-022
  0.11876484560570071        5.7634526740154964E-026   3.7406021722848373E-022
  0.11875074219213870        5.7654885530960836E-026   3.7419296324389515E-022
  0.11873664212776062        5.7675249084868922E-026   3.7432574061770045E-022
  0.11872254541137361        5.7695617402423427E-026   3.7445854935358953E-022
  0.11870845204178537        5.7715990484168513E-026   3.7459138945525163E-022
  0.11869436201780416        5.7736368330648383E-026   3.7472426092637675E-022
  0.11868027533823879        5.7756750942407176E-026   3.7485716377065427E-022
  0.11866619200189867        5.7777138319989096E-026   3.7499009799177389E-022
  0.11865211200759374        5.7797530463938281E-026   3.7512306359342539E-022
  0.11863803535413453        5.7817927374798913E-026   3.7525606057929823E-022
  0.11862396204033215        5.7838329053115140E-026   3.7538908895308214E-022
  0.11860989206499822        5.7858735499431123E-026   3.7552214871846667E-022
  0.11859582542694497        5.7879146714290986E-026   3.7565523987914155E-022
  0.11858176212498518        5.7899562698238936E-026   3.7578836243879633E-022
  0.11856770215793218        5.7919983451819051E-026   3.7592151640112057E-022
  0.11855364552459988        5.7940408975575503E-026   3.7605470176980404E-022
  0.11853959222380275        5.7960839270052428E-026   3.7618791854853633E-022
  0.11852554225435581        5.7981274335793941E-026   3.7632116674100691E-022
  0.11851149561507467        5.8001714173344190E-026   3.7645444635090554E-022
  0.11849745230477544        5.8022158783247277E-026   3.7658775738192165E-022
  0.11848341232227488        5.8042608166047316E-026   3.7672109983774506E-022
  0.11846937566639024        5.8063062322288443E-026   3.7685447372206517E-022
  0.11845534233593935        5.8083521252514773E-026   3.7698787903857178E-022
  0.11844131232974062        5.8103984957270397E-026   3.7712131579095442E-022
  0.11842728564661298        5.8124453437099416E-026   3.7725478398290250E-022
  0.11841326228537596        5.8144926692545934E-026   3.7738828361810586E-022
  0.11839924224484963        5.8165404724154052E-026   3.7752181470025389E-022
  0.11838522552385462        5.8185887532467861E-026   3.7765537723303649E-022
  0.11837121212121213        5.8206375118031453E-026   3.7778897122014281E-022
  0.11835720203574387        5.8226867481388895E-026   3.7792259666526269E-022
  0.11834319526627218        5.8247364623084266E-026   3.7805625357208572E-022
  0.11832919181161992        5.8267866543661670E-026   3.7818994194430126E-022
  0.11831519167061051        5.8288373243665161E-026   3.7832366178559919E-022
  0.11830119484206790        5.8308884723638809E-026   3.7845741309966891E-022
  0.11828720132481665        5.8329400984126659E-026   3.7859119589019989E-022
  0.11827321111768184        5.8349922025672800E-026   3.7872501016088189E-022
  0.11825922421948912        5.8370447848821278E-026   3.7885885591540438E-022
  0.11824524062906468        5.8390978454116139E-026   3.7899273315745681E-022
  0.11823126034523528        5.8411513842101438E-026   3.7912664189072896E-022
  0.11821728336682823        5.8432054013321220E-026   3.7926058211891019E-022
  0.11820330969267140        5.8452598968319520E-026   3.7939455384569020E-022
  0.11818933932159319        5.8473148707640381E-026   3.7952855707475837E-022
  0.11817537225242260        5.8493703231827826E-026   3.7966259180980441E-022
  0.11816140848398914        5.8514262541425900E-026   3.7979665805451782E-022
  0.11814744801512288        5.8534826636978625E-026   3.7993075581258800E-022
  0.11813349084465447        5.8555395519029988E-026   3.8006488508770478E-022
  0.11811953697141507        5.8575969188124069E-026   3.8019904588355734E-022
  0.11810558639423645        5.8596547644804821E-026   3.8033323820383549E-022
  0.11809163911195088        5.8617130889616289E-026   3.8046746205222852E-022
  0.11807769512339120        5.8637718923102460E-026   3.8060171743242615E-022
  0.11806375442739080        5.8658311745807345E-026   3.8073600434811793E-022
  0.11804981702278361        5.8678909358274954E-026   3.8087032280299318E-022
  0.11803588290840415        5.8699511761049230E-026   3.8100467280074162E-022
  0.11802195208308745        5.8720118954674229E-026   3.8113905434505253E-022
  0.11800802454566911        5.8740730939693903E-026   3.8127346743961569E-022
  0.11799410029498525        5.8761347716652228E-026   3.8140791208812037E-022
  0.11798017932987258        5.8781969286093182E-026   3.8154238829425624E-022
  0.11796626164916833        5.8802595648560774E-026   3.8167689606171278E-022
  0.11795234725171030        5.8823226804598923E-026   3.8181143539417947E-022
  0.11793843613633684        5.8843862754751628E-026   3.8194600629534586E-022
  0.11792452830188679        5.8864503499562854E-026   3.8208060876890127E-022
  0.11791062374719963        5.8885149039576531E-026   3.8221524281853534E-022
  0.11789672247111531        5.8905799375336634E-026   3.8234990844793757E-022
  0.11788282447247436        5.8926454507387118E-026   3.8248460566079741E-022
  0.11786892975011787        5.8947114436271912E-026   3.8261933446080436E-022
  0.11785503830288745        5.8967779162534969E-026   3.8275409485164783E-022
  0.11784115012962526        5.8988448686720231E-026   3.8288888683701742E-022
  0.11782726522917403        5.9009123009371640E-026   3.8302371042060244E-022
  0.11781338360037701        5.9029802131033091E-026   3.8315856560609252E-022
  0.11779950524207798        5.9050486052248550E-026   3.8329345239717718E-022
  0.11778563015312132        5.9071174773561922E-026   3.8342837079754576E-022
  0.11777175833235190        5.9091868295517127E-026   3.8356332081088772E-022
  0.11775788977861516        5.9112566618658084E-026   3.8369830244089252E-022
  0.11774402449075709        5.9133269743528711E-026   3.8383331569124980E-022
  0.11773016246762420        5.9153977670672904E-026   3.8396836056564878E-022
  0.11771630370806356        5.9174690400634559E-026   3.8410343706777904E-022
  0.11770244821092278        5.9195407933957594E-026   3.8423854520133010E-022
  0.11768859597505002        5.9216130271185905E-026   3.8437368496999126E-022
  0.11767474699929395        5.9236857412863365E-026   3.8450885637745207E-022
  0.11766090128250382        5.9257589359533858E-026   3.8464405942740185E-022
  0.11764705882352941        5.9278326111741303E-026   3.8477929412353019E-022
  0.11763321962122103        5.9299067670029550E-026   3.8491456046952649E-022
  0.11761938367442955        5.9319814034942482E-026   3.8504985846908011E-022
  0.11760555098200635        5.9340565207023984E-026   3.8518518812588047E-022
  0.11759172154280338        5.9361321186817918E-026   3.8532054944361730E-022
  0.11757789535567313        5.9382081974868133E-026   3.8545594242597957E-022
  0.11756407241946860        5.9402847571718502E-026   3.8559136707665708E-022
  0.11755025273304337        5.9423617977912875E-026   3.8572682339933909E-022
  0.11753643629525153        5.9444393193995113E-026   3.8586231139771505E-022
  0.11752262310494770        5.9465173220509065E-026   3.8599783107547437E-022
  0.11750881316098707        5.9485958057998571E-026   3.8613338243630650E-022
  0.11749500646222535        5.9506747707007468E-026   3.8626896548390062E-022
  0.11748120300751880        5.9527542168079584E-026   3.8640458022194655E-022
  0.11746740279572419        5.9548341441758791E-026   3.8654022665413351E-022
  0.11745360582569885        5.9569145528588881E-026   3.8667590478415081E-022
  0.11743981209630065        5.9589954429113693E-026   3.8681161461568787E-022
  0.11742602160638797        5.9610768143877043E-026   3.8694735615243428E-022
  0.11741223435481977        5.9631586673422768E-026   3.8708312939807925E-022
  0.11739845034045551        5.9652410018294627E-026   3.8721893435631223E-022
  0.11738466956215518        5.9673238179036503E-026   3.8735477103082260E-022
  0.11737089201877934        5.9694071156192144E-026   3.8749063942529984E-022
  0.11735711770918907        5.9714908950305398E-026   3.8762653954343323E-022
  0.11734334663224595        5.9735751561920025E-026   3.8776247138891212E-022
  0.11732957878681216        5.9756598991579828E-026   3.8789843496542601E-022
  0.11731581417175035        5.9777451239828611E-026   3.8803443027666413E-022
  0.11730205278592376        5.9798308307210143E-026   3.8817045732631601E-022
  0.11728829462819611        5.9819170194268216E-026   3.8830651611807103E-022
  0.11727453969743169        5.9840036901546590E-026   3.8844260665561835E-022
  0.11726078799249531        5.9860908429589089E-026   3.8857872894264756E-022
  0.11724703951225232        5.9881784778939428E-026   3.8871488298284808E-022
  0.11723329425556858        5.9902665950141397E-026   3.8885106877990883E-022
  0.11721955222131052        5.9923551943738756E-026   3.8898728633751970E-022
  0.11720581340834506        5.9944442760275273E-026   3.8912353565936986E-022
  0.11719207781553967        5.9965338400294683E-026   3.8925981674914852E-022
  0.11717834544176237        5.9986238864340756E-026   3.8939612961054514E-022
  0.11716461628588166        6.0007144152957239E-026   3.8953247424724913E-022
  0.11715089034676664        6.0028054266687854E-026   3.8966885066294965E-022
  0.11713716762328687        6.0048969206076360E-026   3.8980525886133626E-022
  0.11712344811431248        6.0069888971666493E-026   3.8994169884609822E-022
  0.11710973181871413        6.0090813564001963E-026   3.9007817062092493E-022
  0.11709601873536300        6.0111742983626518E-026   3.9021467418950558E-022
  0.11708230886313079        6.0132677231083880E-026   3.9035120955552965E-022
  0.11706860220088972        6.0153616306917774E-026   3.9048777672268632E-022
  0.11705489874751258        6.0174560211671889E-026   3.9062437569466500E-022
  0.11704119850187265        6.0195508945889948E-026   3.9076100647515505E-022
  0.11702750146284377        6.0216462510115675E-026   3.9089766906784577E-022
  0.11701380762930026        6.0237420904892758E-026   3.9103436347642635E-022
  0.11700011700011700        6.0258384130764922E-026   3.9117108970458637E-022
  0.11698642957416940        6.0279352188275832E-026   3.9130784775601496E-022
  0.11697274535033338        6.0300325077969178E-026   3.9144463763440138E-022
  0.11695906432748537        6.0321302800388671E-026   3.9158145934343519E-022
  0.11694538650450240        6.0342285356078013E-026   3.9171831288680546E-022
  0.11693171188026193        6.0363272745580834E-026   3.9185519826820154E-022
  0.11691804045364200        6.0384264969440836E-026   3.9199211549131286E-022
  0.11690437222352117        6.0405262028201696E-026   3.9212906455982847E-022
  0.11689070718877849        6.0426263922407068E-026   3.9226604547743804E-022
  0.11687704534829360        6.0447270652600643E-026   3.9240305824783053E-022
  0.11686338670094659        6.0468282219326051E-026   3.9254010287469526E-022
  0.11684973124561814        6.0489298623126981E-026   3.9267717936172159E-022
  0.11683607898118939        6.0510319864547055E-026   3.9281428771259893E-022
  0.11682242990654206        6.0531345944129949E-026   3.9295142793101645E-022
  0.11680878402055835        6.0552376862419306E-026   3.9308860002066332E-022
  0.11679514132212100        6.0573412619958736E-026   3.9322580398522909E-022
  0.11678150181011328        6.0594453217291905E-026   3.9336303982840288E-022
  0.11676786548341897        6.0615498654962443E-026   3.9350030755387377E-022
  0.11675423234092236        6.0636548933513984E-026   3.9363760716533131E-022
  0.11674060238150828        6.0657604053490135E-026   3.9377493866646476E-022
  0.11672697560406210        6.0678664015434540E-026   3.9391230206096311E-022
  0.11671335200746966        6.0699728819890796E-026   3.9404969735251594E-022
  0.11669973159061735        6.0720798467402558E-026   3.9418712454481235E-022
  0.11668611435239207        6.0741872958513377E-026   3.9432458364154159E-022
  0.11667250029168125        6.0762952293766908E-026   3.9446207464639307E-022
  0.11665888940737285        6.0784036473706724E-026   3.9459959756305577E-022
  0.11664528169835531        6.0805125498876436E-026   3.9473715239521925E-022
  0.11663167716351761        6.0826219369819640E-026   3.9487473914657239E-022
  0.11661807580174927        6.0847318087079921E-026   3.9501235782080483E-022
  0.11660447761194030        6.0868421651200866E-026   3.9515000842160550E-022
  0.11659088259298123        6.0889530062726083E-026   3.9528769095266378E-022
  0.11657729074376312        6.0910643322199113E-026   3.9542540541766892E-022
  0.11656370206317752        6.0931761430163552E-026   3.9556315182031014E-022
  0.11655011655011654        6.0952884387162963E-026   3.9570093016427657E-022
  0.11653653420347279        6.0974012193740921E-026   3.9583874045325752E-022
  0.11652295502213936        6.0995144850440989E-026   3.9597658269094221E-022
  0.11650937900500991        6.1016282357806728E-026   3.9611445688101990E-022
  0.11649580615097857        6.1037424716381669E-026   3.9625236302717981E-022
  0.11648223645894001        6.1058571926709395E-026   3.9639030113311093E-022
  0.11646866992778943        6.1079723989333448E-026   3.9652827120250280E-022
  0.11645510655642249        6.1100880904797379E-026   3.9666627323904441E-022
  0.11644154634373545        6.1122042673644704E-026   3.9680430724642516E-022
  0.11642798928862498        6.1143209296418963E-026   3.9694237322833409E-022
  0.11641443538998836        6.1164380773663709E-026   3.9708047118846045E-022
  0.11640088464672331        6.1185557105922468E-026   3.9721860113049347E-022
  0.11638733705772812        6.1206738293738735E-026   3.9735676305812236E-022
  0.11637379262190155        6.1227924337656062E-026   3.9749495697503621E-022
  0.11636025133814289        6.1249115238217954E-026   3.9763318288492437E-022
  0.11634671320535195        6.1270310995967916E-026   3.9777144079147593E-022
  0.11633317822242904        6.1291511611449476E-026   3.9790973069838013E-022
  0.11631964638827498        6.1312717085206129E-026   3.9804805260932598E-022
  0.11630611770179111        6.1333927417781380E-026   3.9818640652800292E-022
  0.11629259216187929        6.1355142609718700E-026   3.9832479245810003E-022
  0.11627906976744186        6.1376362661561629E-026   3.9846321040330653E-022
  0.11626555051738170        6.1397587573853615E-026   3.9860166036731135E-022
  0.11625203441060218        6.1418817347138163E-026   3.9874014235380391E-022
  0.11623852144600720        6.1440051981958767E-026   3.9887865636647332E-022
  0.11622501162250116        6.1461291478858888E-026   3.9901720240900885E-022
  0.11621150493898896        6.1482535838381983E-026   3.9915578048509944E-022
  0.11619800139437601        6.1503785061071559E-026   3.9929439059843445E-022
  0.11618450098756826        6.1525039147471052E-026   3.9943303275270295E-022
  0.11617100371747212        6.1546298098123957E-026   3.9957170695159398E-022
  0.11615750958299453        6.1567561913573686E-026   3.9971041319879694E-022
  0.11614401858304298        6.1588830594363734E-026   3.9984915149800081E-022
  0.11613053071652538        6.1610104141037526E-026   3.9998792185289492E-022
  0.11611704598235020        6.1631382554138544E-026   4.0012672426716814E-022
  0.11610356437942645        6.1652665834210179E-026   4.0026555874450979E-022
  0.11609008590666357        6.1673953981795913E-026   4.0040442528860908E-022
  0.11607661056297155        6.1695246997439161E-026   4.0054332390315487E-022
  0.11606313834726091        6.1716544881683358E-026   4.0068225459183660E-022
  0.11604966925844261        6.1737847635071929E-026   4.0082121735834326E-022
  0.11603620329542817        6.1759155258148300E-026   4.0096021220636398E-022
  0.11602274045712960        6.1780467751455895E-026   4.0109923913958791E-022
  0.11600928074245939        6.1801785115538106E-026   4.0123829816170415E-022
  0.11599582415033059        6.1823107350938392E-026   4.0137738927640186E-022
  0.11598237067965669        6.1844434458200109E-026   4.0151651248737012E-022
  0.11596892032935173        6.1865766437866694E-026   4.0165566779829814E-022
  0.11595547309833024        6.1887103290481525E-026   4.0179485521287483E-022
  0.11594202898550725        6.1908445016588028E-026   4.0193407473478953E-022
  0.11592858798979828        6.1929791616729582E-026   4.0207332636773123E-022
  0.11591515011011939        6.1951143091449554E-026   4.0221261011538896E-022
  0.11590171534538711        6.1972499441291336E-026   4.0235192598145204E-022
  0.11588828369451848        6.1993860666798329E-026   4.0249127396960944E-022
  0.11587485515643106        6.2015226768513901E-026   4.0263065408355025E-022
  0.11586142973004288        6.2036597746981397E-026   4.0277006632696363E-022
  0.11584800741427248        6.2057973602744231E-026   4.0290951070353862E-022
  0.11583458820803892        6.2079354336345746E-026   4.0304898721696425E-022
  0.11582117211026176        6.2100739948329323E-026   4.0318849587092968E-022
  0.11580775911986103        6.2122130439238271E-026   4.0332803666912405E-022
  0.11579434923575729        6.2143525809615981E-026   4.0346760961523638E-022
  0.11578094245687159        6.2164926060005798E-026   4.0360721471295579E-022
  0.11576753878212549        6.2186331190951055E-026   4.0374685196597128E-022
  0.11575413821044102        6.2207741202995108E-026   4.0388652137797206E-022
  0.11574074074074074        6.2229156096681279E-026   4.0402622295264692E-022
  0.11572734637194769        6.2250575872552925E-026   4.0416595669368532E-022
  0.11571395510298542        6.2272000531153343E-026   4.0430572260477600E-022
  0.11570056693277797        6.2293430073025891E-026   4.0444552068960824E-022
  0.11568718186024989        6.2314864498713890E-026   4.0458535095187097E-022
  0.11567379988432620        6.2336303808760615E-026   4.0472521339525326E-022
  0.11566042100393245        6.2357748003709446E-026   4.0486510802344424E-022
  0.11564704521799468        6.2379197084103648E-026   4.0500503484013299E-022
  0.11563367252543941        6.2400651050486530E-026   4.0514499384900849E-022
  0.11562030292519367        6.2422109903401414E-026   4.0528498505375977E-022
  0.11560693641618497        6.2443573643391566E-026   4.0542500845807587E-022
  0.11559357299734135        6.2465042271000328E-026   4.0556506406564580E-022
  0.11558021266759130        6.2486515786770966E-026   4.0570515188015889E-022
  0.11556685542586387        6.2507994191246745E-026   4.0584527190530379E-022
  0.11555350127108852        6.2529477484970996E-026   4.0598542414476977E-022
  0.11554015020219527        6.2550965668486963E-026   4.0612560860224566E-022
  0.11552680221811461        6.2572458742337919E-026   4.0626582528142078E-022
  0.11551345731777753        6.2593956707067189E-026   4.0640607418598402E-022
  0.11550011550011550        6.2615459563217954E-026   4.0654635531962432E-022
  0.11548677676406051        6.2636967311333549E-026   4.0668666868603074E-022
  0.11547344110854503        6.2658479951957193E-026   4.0682701428889243E-022
  0.11546010853250202        6.2679997485632182E-026   4.0696739213189821E-022
  0.11544677903486493        6.2701519912901726E-026   4.0710780221873722E-022
  0.11543345261456771        6.2723047234309076E-026   4.0724824455309843E-022
  0.11542012927054478        6.2744579450397509E-026   4.0738871913867098E-022
  0.11540680900173110        6.2766116561710243E-026   4.0752922597914370E-022
  0.11539349180706208        6.2787658568790530E-026   4.0766976507820562E-022
  0.11538017768547364        6.2809205472181590E-026   4.0781033643954578E-022
  0.11536686663590216        6.2830757272426651E-026   4.0795094006685316E-022
  0.11535355865728458        6.2852313970068945E-026   4.0809157596381688E-022
  0.11534025374855825        6.2873875565651690E-026   4.0823224413412579E-022
  0.11532695190866106        6.2895442059718091E-026   4.0837294458146891E-022
  0.11531365313653137        6.2917013452811380E-026   4.0851367730953518E-022
  0.11530035743110803        6.2938589745474752E-026   4.0865444232201378E-022
  0.11528706479133041        6.2960170938251426E-026   4.0879523962259354E-022
  0.11527377521613832        6.2981757031684619E-026   4.0893606921496335E-022
  0.11526048870447211        6.3003348026317481E-026   4.0907693110281244E-022
  0.11524720525527256        6.3024943922693242E-026   4.0921782528982956E-022
  0.11523392486748099        6.3046544721355076E-026   4.0935875177970377E-022
  0.11522064754003918        6.3068150422846165E-026   4.0949971057612406E-022
  0.11520737327188940        6.3089761027709716E-026   4.0964070168277937E-022
  0.11519410206197443        6.3111376536488903E-026   4.0978172510335878E-022
  0.11518083390923750        6.3132996949726875E-026   4.0992278084155094E-022
  0.11516756881262237        6.3154622267966827E-026   4.1006386890104525E-022
  0.11515430677107324        6.3176252491751908E-026   4.1020498928553024E-022
  0.11514104778353483        6.3197887621625292E-026   4.1034614199869516E-022
  0.11512779184895233        6.3219527658130140E-026   4.1048732704422886E-022
  0.11511453896627144        6.3241172601809589E-026   4.1062854442582032E-022
  0.11510128913443830        6.3262822453206823E-026   4.1076979414715839E-022
  0.11508804235239958        6.3284477212864958E-026   4.1091107621193204E-022
  0.11507479861910241        6.3306136881327155E-026   4.1105239062383041E-022
  0.11506155793349442        6.3327801459136563E-026   4.1119373738654219E-022
  0.11504832029452371        6.3349470946836274E-026   4.1133511650375645E-022
  0.11503508570113885        6.3371145344969472E-026   4.1147652797916210E-022
  0.11502185415228894        6.3392824654079250E-026   4.1161797181644807E-022
  0.11500862564692352        6.3414508874708757E-026   4.1175944801930328E-022
  0.11499540018399264        6.3436198007401086E-026   4.1190095659141650E-022
  0.11498217776244682        6.3457892052699374E-026   4.1204249753647703E-022
  0.11496895838123707        6.3479591011146724E-026   4.1218407085817339E-022
  0.11495574203931487        6.3501294883286242E-026   4.1232567656019489E-022
  0.11494252873563218        6.3523003669661041E-026   4.1246731464623013E-022
  0.11492931846914148        6.3544717370814237E-026   4.1260898511996810E-022
  0.11491611123879568        6.3566435987288899E-026   4.1275068798509769E-022
  0.11490290704354821        6.3588159519628096E-026   4.1289242324530798E-022
  0.11488970588235294        6.3609887968374990E-026   4.1303419090428771E-022
  0.11487650775416428        6.3631621334072615E-026   4.1317599096572588E-022
  0.11486331265793706        6.3653359617264063E-026   4.1331782343331121E-022
  0.11485012059262663        6.3675102818492415E-026   4.1345968831073280E-022
  0.11483693155718880        6.3696850938300740E-026   4.1360158560167945E-022
  0.11482374555057986        6.3718603977232107E-026   4.1374351530984012E-022
  0.11481056257175661        6.3740361935829598E-026   4.1388547743890371E-022
  0.11479738261967627        6.3762124814636258E-026   4.1402747199255893E-022
  0.11478420569329660        6.3783892614195133E-026   4.1416949897449495E-022
  0.11477103179157580        6.3805665335049316E-026   4.1431155838840027E-022
  0.11475786091347258        6.3827442977741830E-026   4.1445365023796412E-022
  0.11474469305794607        6.3849225542815710E-026   4.1459577452687524E-022
  0.11473152822395594        6.3871013030814025E-026   4.1473793125882252E-022
  0.11471836641046232        6.3892805442279810E-026   4.1488012043749482E-022
  0.11470520761642579        6.3914602777756087E-026   4.1502234206658096E-022
  0.11469205184080743        6.3936405037785893E-026   4.1516459614977003E-022
  0.11467889908256881        6.3958212222912261E-026   4.1530688269075044E-022
  0.11466574934067195        6.3980024333678215E-026   4.1544920169321160E-022
  0.11465260261407934        6.4001841370626755E-026   4.1559155316084199E-022
  0.11463945890175399        6.4023663334300904E-026   4.1573393709733066E-022
  0.11462631820265932        6.4045490225243698E-026   4.1587635350636639E-022
  0.11461318051575932        6.4067322043998114E-026   4.1601880239163795E-022
  0.11460004584001833        6.4089158791107174E-026   4.1616128375683428E-022
  0.11458691417440128        6.4111000467113868E-026   4.1630379760564429E-022
  0.11457378551787351        6.4132847072561185E-026   4.1644634394175665E-022
  0.11456065986940085        6.4154698607992147E-026   4.1658892276886042E-022
  0.11454753722794959        6.4176555073949722E-026   4.1673153409064418E-022
  0.11453441759248655        6.4198416470976885E-026   4.1687417791079699E-022
  0.11452130096197893        6.4220282799616638E-026   4.1701685423300762E-022
  0.11450818733539449        6.4242154060411935E-026   4.1715956306096497E-022
  0.11449507671170139        6.4264030253905776E-026   4.1730230439835750E-022
  0.11448196908986835        6.4285911380641116E-026   4.1744507824887453E-022
  0.11446886446886446        6.4307797441160909E-026   4.1758788461620462E-022
  0.11445576284765938        6.4329688436008132E-026   4.1773072350403661E-022
  0.11444266422522316        6.4351584365725728E-026   4.1787359491605944E-022
  0.11442956860052637        6.4373485230856653E-026   4.1801649885596166E-022
  0.11441647597254005        6.4395391031943894E-026   4.1815943532743241E-022
  0.11440338634023567        6.4417301769530348E-026   4.1830240433416019E-022
  0.11439029970258523        6.4439217444158982E-026   4.1844540587983412E-022
  0.11437721605856113        6.4461138056372716E-026   4.1858843996814283E-022
  0.11436413540713632        6.4483063606714492E-026   4.1873150660277514E-022
  0.11435105774728416        6.4504994095727254E-026   4.1887460578741980E-022
  0.11433798307797850        6.4526929523953920E-026   4.1901773752576562E-022
  0.11432491139819366        6.4548869891937401E-026   4.1916090182150149E-022
  0.11431184270690443        6.4570815200220627E-026   4.1930409867831614E-022
  0.11429877700308606        6.4592765449346518E-026   4.1944732809989842E-022
  0.11428571428571428        6.4614720639857983E-026   4.1959059008993694E-022
  0.11427265455376528        6.4636680772297907E-026   4.1973388465212068E-022
  0.11425959780621572        6.4658645847209222E-026   4.1987721179013835E-022
  0.11424654404204272        6.4680615865134813E-026   4.2002057150767864E-022
  0.11423349326022390        6.4702590826617566E-026   4.2016396380843055E-022
  0.11422044545973729        6.4724570732200401E-026   4.2030738869608262E-022
  0.11420740063956145        6.4746555582426180E-026   4.2045084617432384E-022
  0.11419435879867534        6.4768545377837778E-026   4.2059433624684272E-022
  0.11418131993605846        6.4790540118978137E-026   4.2073785891732821E-022
  0.11416828405069072        6.4812539806390051E-026   4.2088141418946896E-022
  0.11415525114155251        6.4834544440616440E-026   4.2102500206695394E-022
  0.11414222120762470        6.4856554022200166E-026   4.2116862255347172E-022
  0.11412919424788862        6.4878568551684093E-026   4.2131227565271115E-022
  0.11411617026132603        6.4900588029611071E-026   4.2145596136836087E-022
  0.11410314924691921        6.4922612456523975E-026   4.2159967970410968E-022
  0.11409013120365089        6.4944641832965643E-026   4.2174343066364638E-022
  0.11407711613050422        6.4966676159478928E-026   4.2188721425065976E-022
  0.11406410402646287        6.4988715436606668E-026   4.2203103046883839E-022
  0.11405109489051095        6.5010759664891726E-026   4.2217487932187119E-022
  0.11403808872163303        6.5032808844876919E-026   4.2231876081344673E-022
  0.11402508551881414        6.5054862977105087E-026   4.2246267494725390E-022
  0.11401208528103979        6.5076922062119046E-026   4.2260662172698135E-022
  0.11399908800729594        6.5098986100461659E-026   4.2275060115631783E-022
  0.11398609369656902        6.5121055092675708E-026   4.2289461323895195E-022
  0.11397310234784591        6.5143129039304020E-026   4.2303865797857274E-022
  0.11396011396011396        6.5165207940889437E-026   4.2318273537886866E-022
  0.11394712853236098        6.5187291797974739E-026   4.2332684544352846E-022
  0.11393414606357526        6.5209380611102744E-026   4.2347098817624104E-022
